0.0060255958607435805, 0.03571428571428559
0.008317637711026718, 0.059523809523809756
0.010471285480509006, 0.07142857142857162
0.015488166189124828, 0.09523809523809534
0.02089296130854041, 0.11904761904761907
0.027542287033381675, 0.13095238095238093
0.03162277660168379, 0.13095238095238093
0.03890451449942807, 0.15476190476190466
0.04897788193684464, 0.16666666666666696
0.061659500186148256, 0.17857142857142838
0.0758577575029184, 0.2023809523809521
0.09120108393559097, 0.2142857142857144
0.10232929922807542, 0.22619047619047628
0.12022644346174124, 0.22619047619047628
0.1548816618912481, 0.2738095238095237
0.18197008586099825, 0.29761904761904745
0.245470891568503, 0.3214285714285716
0.3235936569296281, 0.3571428571428572
0.4073802778041126, 0.36904761904761907
0.4677351412871981, 0.3571428571428572
0.5623413251903485, 0.36904761904761907
0.6760829753919811, 0.34523809523809534
0.7943282347242805, 0.34523809523809534
1.348962882591652, 0.2738095238095237
2.0417379446695274, 0.22619047619047628
2.7542287033381663, 0.1904761904761907
3.715352290971724, 0.15476190476190466
4.466835921509626, 0.13095238095238093
6.16595001861481, 0.1071428571428572
12.589254117941662, 0.047619047619047894
17.378008287493728, 0.023809523809523725
24.547089156850287, 0.011904761904761862
