0.0060255958607435805, -0.08333333333333304
0.012022644346174137, -0.11904761904761907
0.018197008586099843, -0.22619047619047583
0.02398832919019491, -0.2142857142857144
0.030199517204020178, -0.22619047619047583
0.03548133892335755, -0.17857142857142838
0.04168693834703355, -0.19047619047619024
0.05011872336272722, -0.23809523809523814
0.06309573444801933, -0.16666666666666696
0.07413102413009177, -0.23809523809523814
0.0870963589956081, -0.22619047619047583
0.10232929922807542, -0.08333333333333304
0.12022644346174124, -0.13095238095238093
0.14125375446227548, -0.19047619047619024
0.16982436524617434, -0.2142857142857144
0.20417379446695286, -0.13095238095238093
0.239883291901949, -0.08333333333333304
0.28183829312644537, -0.1428571428571428
0.3388441561392024, -0.1428571428571428
0.3981071705534969, -0.10714285714285676
0.47863009232263803, -0.05952380952380931
0.6760829753919811, -0.03571428571428559
0.7943282347242805, -0.05952380952380931
0.9772372209558101, -0.023809523809523725
1.1481536214968817, -0.023809523809523725
1.348962882591652, -0.011904761904761862
2.0417379446695274, -0.011904761904761862
3.890451449942801, -0.011904761904761862
5.370317963702516, 0
8.91250938133744, 0
13.182567385564047, 0
21.379620895022303, 0
24.547089156850287, 0
