5.666666666666667074e-02,5.713619663446906998e+02,8.283356689946147071e+02,8.959957379515665821e+01,4.929156199317650078e+01,6.059430050478032115e+01,2.453469696671936333e+02
5.833333333333333426e-02,6.734722367148571038e+02,5.869458937706421011e+02,6.668971571904711482e+01,4.754813635957169282e+01,6.172503512792942360e+01,2.410866543699255828e+02
6.000000000000000472e-02,5.163139937975943212e+02,2.274164513299979546e+02,3.600650140879422167e+01,4.537110328282184923e+01,4.682101463048044820e+01,1.764852747341580255e+02
6.166666666666666824e-02,4.161243473793184648e+02,7.670268418410907998e+02,5.071810240361298128e+01,6.406216431389179888e+01,5.310157187791922695e+01,1.276450285658938384e+02
6.333333333333333870e-02,3.251338002779527869e+02,5.530437059924057621e+02,5.616541442628113856e+01,6.115263334483995550e+01,3.738761270468490494e+01,1.362570846613305662e+02
6.500000000000000222e-02,4.939606224337251774e+02,3.771171826369305222e+02,3.440660989177405327e+01,5.548258721769535384e+01,6.348701744441183337e+01,2.041067057241994007e+02
6.666666666666666574e-02,4.278325303284058805e+02,6.277153881379618952e+02,3.734163553373459621e+01,4.848143306933410912e+01,5.608185477067883795e+01,2.104029431614022769e+02
6.833333333333334314e-02,3.315349280993276579e+02,1.898272965024613939e+02,4.556493412032281753e+01,5.631060050002496808e+01,5.970831465013125694e+01,2.398191054964399882e+02
7.000000000000000666e-02,3.518379712007894113e+02,5.414062135346925970e+02,7.202689501484918821e+01,7.772305167246501867e+01,1.001235355051638010e+02,2.019858017073306939e+02
7.333333333333333370e-02,6.077960969570773386e+02,3.227162665056887931e+02,4.432109248024331549e+01,6.937433680722134000e+01,6.102163134664873212e+01,2.891168715123299648e+02
7.500000000000001110e-02,4.591638981267664121e+02,4.639685622776088394e+02,6.924753922854219468e+01,7.827053241894522273e+01,4.896734788306535080e+01,3.170360692371771734e+02
7.666666666666667462e-02,4.828273352639342306e+02,4.023374933034783112e+02,8.633363241606107863e+01,8.451820491706264704e+01,9.831431260998976995e+01,3.073818776549331346e+02
8.000000000000000167e-02,5.012722510149768027e+02,5.806395831573357782e+02,3.307973623286493137e+01,5.701516691004371040e+01,9.280235217593619268e+01,1.516747572490930622e+02
8.166666666666666519e-02,3.310644127089196331e+02,4.368387500514519388e+02,4.886719698726194139e+01,5.002352131518205169e+01,1.170573038621964486e+02,1.835494859669962011e+02
8.333333333333334259e-02,3.571605997179985366e+02,5.918698561971125400e+02,8.280244935953977858e+01,6.414452486666132813e+01,1.406802550385138204e+02,4.599438248725398353e+02
8.666666666666666963e-02,4.945352937504289343e+02,7.642864759385070101e+02,6.325499592504121438e+01,7.331684296797878631e+01,6.316330014241323454e+01,1.749740240298596063e+02
8.833333333333333315e-02,4.658102993350949532e+02,4.305543185678099007e+02,8.871386489943617448e+01,9.068912459691810568e+01,9.207747088033524108e+01,2.858326007402789628e+02
9.166666666666667407e-02,4.179134686396532175e+02,9.656363744457589746e+02,8.812158365874600463e+01,7.432672796568265028e+01,1.143051885346385461e+02,2.786675442779981609e+02
9.333333333333333759e-02,4.320774128498186997e+02,5.753961813516282291e+02,1.010330195715995245e+02,1.023735798087708702e+02,7.492956443057991578e+01,2.201290070235790495e+02
9.666666666666667851e-02,4.090087709512326910e+02,9.716621098787271649e+02,8.988699658606580556e+01,1.095011637498750616e+02,1.236726991049196869e+02,2.515356450017120551e+02
1.000000000000000056e-01,5.140947037670900954e+02,3.352437875146147235e+02,1.083121999564897635e+02,6.185863798479806519e+01,1.423803746422996426e+02,3.117884438321931384e+02
1.033333333333333465e-01,7.881695058669200762e+02,8.227867988459133812e+02,1.209432559928997932e+02,9.798466045646580369e+01,7.916972228479590967e+01,2.777772210854261630e+02
1.050000000000000100e-01,5.508492046271901472e+02,2.768834037140817941e+02,1.088973568669971428e+02,9.706853213520929557e+01,9.349077978791122234e+01,2.955648784325948668e+02
1.083333333333333370e-01,5.552261534233340399e+02,5.881272163880007611e+02,8.707166777771232091e+01,9.632044845465529193e+01,1.020075009544387967e+02,2.086540279341244855e+02
1.116666666666666780e-01,4.823870971914629990e+02,9.357175729605455672e+02,9.989307072859276104e+01,1.108392764389675733e+02,1.737879546086488460e+02,3.239384324327776312e+02
1.150000000000000050e-01,5.094932010366891291e+02,3.270644574311564838e+02,8.906801531827062490e+01,9.381821412445766839e+01,8.683273630119458630e+01,2.307774619875318933e+02
1.183333333333333459e-01,4.962284392204978758e+02,7.643987268868559113e+02,9.199602902667450621e+01,8.480229325949068198e+01,1.060074588132471263e+02,2.684723671882876488e+02
1.216666666666666730e-01,4.323510567760883987e+02,7.297692372184687883e+02,1.015311618485138609e+02,7.661170847812628892e+01,1.139256629549119708e+02,2.240623955625723909e+02
1.250000000000000000e-01,6.223806533934795198e+02,4.152090757375518137e+02,9.967305035999636686e+01,1.094098578658990419e+02,8.733513828582690053e+01,3.288464637730183426e+02
1.300000000000000044e-01,9.502090608999798178e+02,4.244864293617654880e+02,1.089176478006651934e+02,1.001992475823369375e+02,8.512249866244710006e+01,2.505804134938844925e+02
1.333333333333333315e-01,6.254847665153245089e+02,1.271268377123077471e+03,1.535322325234712935e+02,1.052795654842882414e+02,1.302257606100970975e+02,3.468563217049500054e+02
1.366666666666666863e-01,5.826396816562079266e+02,3.212348157893712823e+02,1.142723665182861623e+02,9.258484210734144426e+01,1.101625950194831773e+02,3.128711053654888588e+02
1.416666666666666630e-01,6.712180968804159420e+02,7.243952462504234973e+02,1.230555398965774998e+02,1.394223055029239049e+02,1.656758903229052748e+02,3.057258519123918177e+02
1.450000000000000178e-01,6.373400176921702496e+02,4.529259170466068554e+02,9.793039089276106779e+01,1.169263212120748960e+02,1.533920680020743816e+02,4.699074804933469522e+02
1.500000000000000222e-01,5.674511039842361697e+02,4.143486489023514423e+02,9.402190216408060053e+01,1.384824432728982231e+02,1.088516041441257585e+02,2.285316753893452528e+02
1.533333333333333492e-01,5.589238635748117758e+02,3.230965553165447659e+02,9.675611531880760197e+01,9.074635105228479404e+01,8.178244248103109726e+01,3.370209203727690692e+02
1.583333333333333537e-01,5.366877523458078940e+02,9.088092991745713789e+02,9.394913490794330357e+01,9.297194929155843113e+01,1.573980875153109196e+02,2.265564370054435699e+02
1.633333333333333304e-01,6.147002662668240873e+02,3.882484247374745792e+02,1.078758112139095431e+02,1.149941279161306369e+02,1.224567623692608862e+02,2.849246139178603130e+02
1.666666666666666852e-01,6.914224385459732503e+02,8.832655164056934609e+02,1.013470427267226199e+02,1.117883291194221158e+02,1.554145199248440292e+02,3.486208634837673230e+02
1.716666666666666896e-01,5.445661918506618804e+02,9.953438399366079921e+02,1.697593644553266756e+02,1.375063863562313031e+02,1.666875378838547022e+02,3.343878790405702262e+02
1.766666666666666663e-01,5.180807729168345759e+02,6.651821722774969885e+02,1.424593980101456907e+02,1.607978161403779609e+02,1.304982953424097332e+02,3.344756048527688677e+02
1.833333333333333481e-01,4.551647739721113339e+02,5.451860721536355641e+02,8.983960258819986677e+01,1.545058139938952877e+02,1.107703295932448668e+02,3.250035356131020308e+02
1.883333333333333526e-01,7.239982407109562246e+02,8.870554343011062883e+02,7.660348961350862851e+01,1.148146463733974656e+02,1.516963581093482105e+02,3.442049791007501653e+02
1.933333333333333570e-01,6.792691290257855599e+02,7.521711910333232254e+02,1.033817479962568200e+02,1.390447882383461433e+02,1.998791639490180501e+02,2.121289149466279014e+02
1.983333333333333337e-01,5.743351071497708062e+02,9.255244526588520557e+02,8.886286607533774884e+01,9.240524738934124116e+01,1.800460790246698082e+02,3.799523629648651877e+02
2.050000000000000155e-01,5.903809740495275946e+02,6.833146842008295607e+02,8.429042733449628599e+01,1.406831264817760712e+02,1.759633116997980267e+02,2.845271754311964401e+02
2.116666666666666696e-01,5.638384030590660814e+02,5.516183011716742612e+02,1.257667303964600762e+02,1.082942470043011696e+02,1.528879432201067630e+02,2.137148216583632063e+02
2.166666666666666741e-01,6.421147213179393702e+02,4.380370239864373616e+02,1.163392193133041133e+02,1.298205835846458456e+02,1.523546958968597664e+02,2.522253585804383249e+02
2.233333333333333559e-01,4.161235493394962646e+02,7.809322860570972580e+02,1.911582869457511151e+02,1.383287728310116336e+02,2.281763780467112781e+02,2.926022618904927413e+02
2.300000000000000100e-01,6.043395147058054135e+02,7.684559897277246137e+02,1.105930445026891107e+02,1.286912092797605567e+02,1.518332179626109735e+02,3.788768423433680823e+02
2.366666666666666918e-01,5.396368097087652131e+02,7.399477729271605995e+02,1.578573897066624454e+02,1.389036218147119541e+02,1.944890313033191376e+02,2.641084571469582443e+02
2.433333333333333459e-01,5.082916865976730492e+02,4.679981288664065460e+02,1.269016179216800282e+02,1.265888800631087747e+02,1.420790764203884748e+02,2.129191809929091335e+02
2.500000000000000000e-01,5.455184900618464781e+02,6.142050852171364568e+02,1.688419748519008863e+02,1.324483113160984260e+02,1.461355096294289808e+02,2.424765918371574287e+02
2.583333333333333592e-01,5.656467208912642946e+02,5.480527911502990719e+02,1.225664456338776347e+02,1.219071596804908779e+02,1.996404757830711105e+02,1.817605142912190104e+02
2.650000000000000133e-01,4.937576412919023028e+02,4.413523390773316351e+02,1.543226581565995446e+02,1.457329065362318943e+02,1.715115114148275097e+02,2.552355480060185471e+02
2.733333333333333726e-01,4.831475240849316037e+02,8.000578739136182094e+02,1.789919929069232580e+02,1.852348667552993788e+02,1.902404059688973632e+02,3.275790022229766123e+02
2.816666666666666763e-01,4.200802558576086199e+02,7.666362574566954891e+02,7.656712168800027030e+01,1.850824479139676839e+02,1.783496601770502537e+02,2.457655981446152680e+02
2.900000000000000355e-01,3.404464848134454655e+02,5.787907901589957191e+02,1.703846134081033483e+02,1.572226012995271560e+02,1.689179529792416190e+02,2.261307747325873549e+02
2.983333333333333393e-01,4.693303000169340748e+02,5.019336827297305490e+02,1.290914799740585295e+02,1.513478890697196562e+02,1.777368443372277795e+02,3.558119510525904161e+02
3.066666666666666985e-01,6.836175632208138495e+02,7.514034357938676294e+02,1.606658002999205621e+02,1.863654450176761088e+02,2.423448543407941429e+02,2.965521745551237132e+02
3.150000000000000022e-01,4.217173094975505023e+02,4.037740770386914164e+02,1.827419990314680831e+02,1.721305491162092949e+02,1.587674595922033802e+02,2.946690418454637665e+02
3.250000000000000111e-01,5.952732491953518092e+02,3.314669369495765636e+02,1.822426520136021963e+02,1.058593786863583261e+02,1.531933438545608794e+02,2.454941571280974415e+02
3.350000000000000200e-01,6.218065178935387394e+02,6.317315933433588953e+02,2.035392182558464071e+02,1.758657426183628445e+02,1.805934020904337842e+02,3.137129106294148073e+02
3.450000000000000289e-01,3.403683673073328464e+02,6.832602966929262038e+02,1.664889654672464019e+02,1.475719818416982321e+02,1.581252374466488675e+02,3.752019492415637956e+02
3.550000000000000377e-01,4.521184707570725436e+02,7.900071109019349933e+02,1.475188855258238618e+02,1.401966389793825272e+02,1.779353152936083120e+02,2.739824139429665593e+02
3.650000000000000466e-01,4.014209898428458132e+02,6.151467730316429652e+02,1.621602821876653593e+02,1.649185498511209005e+02,1.412442940429818350e+02,1.638478677240797481e+02
3.750000000000000000e-01,4.558085840242222844e+02,5.785198628051521155e+02,1.849382314404817294e+02,1.563970295509021184e+02,1.713312225206946096e+02,2.866679864662515911e+02
3.866666666666667140e-01,5.321325076238110796e+02,6.582714720565592188e+02,1.586220121111135484e+02,1.485801736722931707e+02,2.286131686534516803e+02,3.497727230071341182e+02
3.983333333333333726e-01,4.415289645509329830e+02,5.543384180545810977e+02,1.254363006947304484e+02,1.618413429064746651e+02,1.944093637277448181e+02,2.286316612769644792e+02
4.083333333333333814e-01,3.154882410803057837e+02,4.978075245099547033e+02,1.663444789997866735e+02,1.711087612310032853e+02,1.769497201356430196e+02,2.551984069573061049e+02
4.216666666666666896e-01,4.235333238896987496e+02,8.048450877808361383e+02,1.314037787000453363e+02,1.407219424765860936e+02,1.394889251174309663e+02,1.978301263693435885e+02
4.333333333333333481e-01,5.768512128753550314e+02,5.073891775502249288e+02,1.266534664731464090e+02,1.721725304267713739e+02,1.550604436843521796e+02,2.490814219809599024e+02
4.466666666666667118e-01,4.821083865798418060e+02,4.720002577227108418e+02,1.994322206700502704e+02,1.639413671405287403e+02,2.007390037127937319e+02,2.541432964812026398e+02
4.583333333333333703e-01,3.632637584678054736e+02,5.499115250484842363e+02,1.624975927192228653e+02,1.623422641613061046e+02,2.576216280388463815e+02,3.014635101398531560e+02
4.733333333333333837e-01,3.236633123262270715e+02,6.533106454826271374e+02,1.357084664498807456e+02,1.217214916756943239e+02,1.673894998224980952e+02,2.767753596427871230e+02
4.866666666666666918e-01,4.762307516279061588e+02,5.115474264077315638e+02,1.590935520129223448e+02,1.349084332739658123e+02,1.722718591572737807e+02,2.792932460854942178e+02
5.000000000000000000e-01,4.332119366616841489e+02,4.942820269330760539e+02,1.743468165368118719e+02,1.440667426207588164e+02,3.150776397620554690e+02,1.854324463026469516e+02
5.150000000000000133e-01,3.745593292999963637e+02,5.843345086954058161e+02,1.505380463978513887e+02,1.375178171303915065e+02,2.498883711793069153e+02,2.494177260483567125e+02
5.300000000000000266e-01,4.313282342478270266e+02,5.977961501857869280e+02,1.657223601550771548e+02,1.496948185173298498e+02,2.191996667773407523e+02,2.372826924367080039e+02
5.450000000000000400e-01,4.113872857929263773e+02,5.572392727518609945e+02,1.499572758870193354e+02,1.526314590524970924e+02,1.980219904248200464e+02,2.280174977036856774e+02
5.616666666666666474e-01,3.233001047431512802e+02,6.178276566348415599e+02,1.770787831433186170e+02,1.357702787415192347e+02,1.936662909610201950e+02,1.894677748097471977e+02
5.783333333333333659e-01,4.659649668085056078e+02,4.368409992809236542e+02,1.831845853141504108e+02,1.623059368899542960e+02,1.658944656677170713e+02,1.696264917450027667e+02
5.950000000000000844e-01,4.365235158561782782e+02,4.889302708956240622e+02,1.575894338341916523e+02,1.497648072077719803e+02,1.740246963350257943e+02,2.133739902767985370e+02
6.116666666666666918e-01,3.031223519157647388e+02,4.174536531924410951e+02,1.579538146454306968e+02,1.704116263449568578e+02,1.680917409456355927e+02,1.449491415462881037e+02
6.300000000000000044e-01,3.315537898900257687e+02,4.800621582018661684e+02,1.189136323712794194e+02,1.718624931205223447e+02,1.762216639353918879e+02,2.412542153922608463e+02
6.483333333333334281e-01,3.322219190139366560e+02,4.259943504155008895e+02,1.392011474894495109e+02,1.634956594824581657e+02,1.506402689125873167e+02,1.906455457656999215e+02
6.683333333333333348e-01,3.090070756632464395e+02,6.411564248744550696e+02,1.401309642419923023e+02,1.351237745687844551e+02,1.623368591853829344e+02,1.766021745394080256e+02
6.866666666666667584e-01,4.285971539408232047e+02,3.805970387262505596e+02,1.131103676024845868e+02,1.348941665327775752e+02,1.516898141869010033e+02,2.034947640714083548e+02
7.066666666666666652e-01,2.670596472852095644e+02,4.591167862997074849e+02,1.339183012113028326e+02,1.185732464201911398e+02,1.883068451628378170e+02,1.474869161885028745e+02
7.283333333333333881e-01,2.510599483365688513e+02,5.568306277306495531e+02,1.332562821117219301e+02,8.734120937274471430e+01,1.396269317879262815e+02,1.408634442120661276e+02
7.500000000000000000e-01,2.302648117819729805e+02,4.216364747821862693e+02,1.346337556095189711e+02,1.314548590829111845e+02,1.580948251690683151e+02,1.919309853199460747e+02
7.716666666666667229e-01,2.503836061652338287e+02,4.825729145538306852e+02,1.436199890179954650e+02,1.153264178936125006e+02,1.643857783953328635e+02,1.598646357145204604e+02
7.933333333333333348e-01,2.380104662864155785e+02,4.101883301150056695e+02,1.829314173121782972e+02,1.218851406615508211e+02,1.812899665058873495e+02,9.859058185719284495e+01
8.166666666666667629e-01,2.109607967167621325e+02,3.393971491193865404e+02,1.365281217033405028e+02,1.279396616259676165e+02,1.613243029943773479e+02,1.124376317516231722e+02
8.400000000000000799e-01,2.252259709358067710e+02,3.756233294732228956e+02,1.495242759305242544e+02,1.062827274766074197e+02,1.479651281647762744e+02,1.478672892220327810e+02
8.650000000000001021e-01,2.033585865109808992e+02,2.758354584843962698e+02,1.154526309800135806e+02,9.082494349738303185e+01,1.120635350227745590e+02,1.529079113793057161e+02
8.900000000000000133e-01,1.982462341326967703e+02,2.697624132948754436e+02,1.086204802430941783e+02,1.022420125666481567e+02,1.212213513802576017e+02,1.100325910732127142e+02
9.166666666666667407e-01,2.202486357247324236e+02,3.774541233698914198e+02,1.372888701623514009e+02,9.678839064772144241e+01,1.383620163271697265e+02,1.576184132776463400e+02
9.433333333333333570e-01,2.035823788276105120e+02,3.566630245037023315e+02,1.109031530320156236e+02,1.066929771785001009e+02,1.314296272361784474e+02,1.391492541217654377e+02
9.716666666666666785e-01,1.523689555021126409e+02,2.630927810697267546e+02,1.398544658379604471e+02,8.500730789428472178e+01,1.234205976655324406e+02,1.310220183759932411e+02
1.000000000000000000e+00,1.920362760249274459e+02,4.201986072063658639e+02,1.222832901837267343e+02,8.765098021622199553e+01,1.200365149381887306e+02,1.249190217342434011e+02
1.028333333333333321e+00,1.618794692673818929e+02,2.383987641755663276e+02,1.241022317091627514e+02,7.781301929904958570e+01,1.323616851835677437e+02,8.055759568535707160e+01
1.058333333333333348e+00,1.387809675261983955e+02,3.169495069296704060e+02,1.190540365153680114e+02,1.209067274563675483e+02,1.210185263781244771e+02,1.181188579350426409e+02
1.090000000000000080e+00,1.185493819616991971e+02,2.177644714584963026e+02,8.120922469662340859e+01,9.497002402564416457e+01,1.053466005509404937e+02,9.506353715080460631e+01
1.121666666666666812e+00,1.636338664550644637e+02,2.076736013869026749e+02,1.084216963333613961e+02,8.523803243766320747e+01,9.044211364505150641e+01,1.025335699350739276e+02
1.155000000000000027e+00,1.148459403488953541e+02,2.935814544196572911e+02,9.939428220633855915e+01,8.101879931921691025e+01,1.091451499161492649e+02,1.081692056318089641e+02
1.188333333333333464e+00,1.092512641520587096e+02,2.581591437042990265e+02,1.026603682626544582e+02,6.995086222995269054e+01,8.190503335148022757e+01,8.784447680656091961e+01
1.223333333333333384e+00,1.198977037697475367e+02,1.919895853714985776e+02,9.191367923931143480e+01,5.398366054795156543e+01,8.025689582389495058e+01,9.799042356112587981e+01
1.258333333333333304e+00,1.295854656668194593e+02,2.058276699689075429e+02,7.949878747749707486e+01,6.552819809372742554e+01,6.551286438250173205e+01,6.385260321118555282e+01
1.295000000000000151e+00,9.324228193812179200e+01,2.232940188066299925e+02,8.064146309122186551e+01,6.605751179032991161e+01,8.750930833858534186e+01,8.613192247112729660e+01
1.333333333333333481e+00,8.989294719362894170e+01,2.002924550835016078e+02,9.843557287352577134e+01,4.868749385029858701e+01,6.820665809834967774e+01,6.975322997658832946e+01
1.371666666666666812e+00,1.031120319973284154e+02,2.059050753651080186e+02,8.466075237117347285e+01,5.118268870537117010e+01,6.414379945204765932e+01,6.306429000736957136e+01
1.411666666666666847e+00,7.794892490888955194e+01,1.273259598057943691e+02,8.355218733155443545e+01,4.066831163094345669e+01,6.092978860429698784e+01,5.595487551687374150e+01
1.453333333333333366e+00,8.586976141164628018e+01,1.353182478883275621e+02,7.096028542838145370e+01,4.349800719941634242e+01,5.370076777875234342e+01,5.390295015224335629e+01
1.496666666666666812e+00,7.560352190244579162e+01,1.384044739019531391e+02,6.928793836824785046e+01,3.244214249564274155e+01,5.143485050421103466e+01,5.364342751728853642e+01
1.540000000000000036e+00,5.879468776010802600e+01,1.338243204899024477e+02,4.932744631542487923e+01,3.529326187404517867e+01,6.092775371891926994e+01,3.429828029560272995e+01
1.585000000000000187e+00,5.587730765169184366e+01,9.817425436293601138e+01,5.494851126981021139e+01,3.883502730889927079e+01,4.167309568666249220e+01,3.912856739250409532e+01
1.631666666666666821e+00,5.356958288693767400e+01,1.225691021815246557e+02,5.501669062338964267e+01,2.880494409740359174e+01,3.548678569298000696e+01,3.670904824254925103e+01
1.678333333333333455e+00,5.568975915322816661e+01,8.566567849771874421e+01,4.051617287913570209e+01,2.591616685397485398e+01,2.899815853063709525e+01,3.102049259588311969e+01
1.728333333333333499e+00,4.281927710437931012e+01,8.218440936040070710e+01,5.364958396803391594e+01,2.424965576205747197e+01,3.802979487159233685e+01,3.468515693098567709e+01
1.778333333333333544e+00,4.427336170384276670e+01,1.026977037831163813e+02,3.768437760197229380e+01,2.129163605944252069e+01,3.852344294450519868e+01,3.163498493681635182e+01
1.830000000000000071e+00,3.453149090873082372e+01,7.029861960319213665e+01,4.161371879299119314e+01,2.442490492940858715e+01,3.529512439702366322e+01,2.611921576265352485e+01
1.883333333333333526e+00,3.183548344579152811e+01,5.622524877373876251e+01,4.093071294688114392e+01,1.822012716211416006e+01,2.081167878100979962e+01,2.474629905740222213e+01
1.938333333333333464e+00,3.362318827291422707e+01,4.890263373864823393e+01,3.178109434472986550e+01,1.631470067921900124e+01,2.137032607448501409e+01,1.860865214260524070e+01
1.995000000000000107e+00,2.892371013362902588e+01,5.347622296554467880e+01,2.931270191430599326e+01,1.404644891798203510e+01,1.558728591667408203e+01,1.872845767136389483e+01
2.053333333333333677e+00,2.230769688470554613e+01,4.595234341222747076e+01,2.692252193350244127e+01,1.188280613259196095e+01,1.462545634425016772e+01,1.650883575942028259e+01
2.113333333333333286e+00,2.213629375268610033e+01,3.084175183005736542e+01,1.783917248722154980e+01,1.141352213010312333e+01,1.409326206189705566e+01,1.244396141251220733e+01
2.176666666666666750e+00,1.784046863004118677e+01,2.480316341815210279e+01,2.052277634526743100e+01,1.059805046486587798e+01,1.054939294844991160e+01,1.190412742131943524e+01
2.240000000000000213e+00,2.257114980913444313e+01,2.150141506023410898e+01,1.846105844932865736e+01,7.495935529725899826e+00,1.178481476107081605e+01,8.747932808581666109e+00
2.305000000000000160e+00,1.204419405979936641e+01,2.501558044329333086e+01,1.303690263137420224e+01,5.910960935266682981e+00,6.177932215013338890e+00,9.081182862404288514e+00
2.371666666666667034e+00,1.244549533172327216e+01,1.440488961917094635e+01,1.205476063060674363e+01,4.999540057850213159e+00,9.653046245972634054e+00,7.945747221073959032e+00
2.441666666666666874e+00,9.699372423120452780e+00,1.636117241104858167e+01,1.014541996461939277e+01,4.296304213147196016e+00,4.967126165523702674e+00,5.359256101731910249e+00
2.513333333333333641e+00,8.267114365163106271e+00,1.089745390356084620e+01,9.441695409128508132e+00,3.345167931752567103e+00,4.512472908277199046e+00,5.383904616966222356e+00
