0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.666666666666667095e-03,7.675781838479760211e+01,6.750932968361613007e+01,1.087292495554356364e+01,7.056277493970801729e+00
1.333333333333333419e-02,8.603932699782933469e+01,6.048183454594619946e+01,1.590728253306243900e+01,1.537810004466592950e+01
2.000000000000000042e-02,2.757329766821797534e+02,1.392230550430751919e+02,1.565243063156247949e+01,2.221146908888777816e+01
2.666666666666666838e-02,3.081369626279614522e+02,2.315296304898652977e+02,3.738383285857443639e+01,2.023853564438448416e+01
3.333333333333333287e-02,2.543058450714194407e+02,3.373682267046798984e+02,2.427759025354935218e+01,3.914716168935868268e+01
4.000000000000000083e-02,2.676771029897305425e+02,4.117502711507939352e+02,4.167757672850902395e+01,3.265493224917749160e+01
4.666666666666666879e-02,4.673118432351881211e+02,2.921191288893679712e+02,4.876823950154518172e+01,3.697200143842766806e+01
5.333333333333333676e-02,4.808104932640090396e+02,5.495283356788077072e+02,6.488039414900940471e+01,5.533616908050287009e+01
6.000000000000000472e-02,5.163139937975943212e+02,2.274164513299979546e+02,3.600650140879422167e+01,4.537110328282184923e+01
6.666666666666666574e-02,4.278325303284058805e+02,6.277153881379618952e+02,3.734163553373459621e+01,4.848143306933410912e+01
7.333333333333333370e-02,6.077960969570773386e+02,3.227162665056887931e+02,4.432109248024331549e+01,6.937433680722134000e+01
8.000000000000000167e-02,5.012722510149768027e+02,5.806395831573357782e+02,3.307973623286493137e+01,5.701516691004371040e+01
8.666666666666666963e-02,4.945352937504289343e+02,7.642864759385070101e+02,6.325499592504121438e+01,7.331684296797878631e+01
9.333333333333333759e-02,4.320774128498186997e+02,5.753961813516282291e+02,1.010330195715995245e+02,1.023735798087708702e+02
1.000000000000000056e-01,5.140947037670900954e+02,3.352437875146147235e+02,1.083121999564897635e+02,6.185863798479806519e+01
1.066666666666666735e-01,5.102132460112789545e+02,4.845240072342432427e+02,1.193340534811493967e+02,1.177722355175265108e+02
1.133333333333333415e-01,4.130534458915520872e+02,6.389884959516678009e+02,1.113492131182042613e+02,1.154251140653909857e+02
1.200000000000000094e-01,6.790829294297249135e+02,2.853272494391599707e+02,1.356000181817653925e+02,9.101916799018961513e+01
1.266666666666666774e-01,6.434024054436206370e+02,7.303308436309960143e+02,1.005433142392156896e+02,1.064953041203261108e+02
1.333333333333333315e-01,6.254847665153245089e+02,1.271268377123077471e+03,1.535322325234712935e+02,1.052795654842882414e+02
1.400000000000000133e-01,6.410663670475315712e+02,6.839536578579195520e+02,1.204832014144568575e+02,1.115327243878210055e+02
1.466666666666666674e-01,4.972620246726394839e+02,4.678960586405972322e+02,8.986018886144360351e+01,1.031504254080077061e+02
1.533333333333333492e-01,5.589238635748117758e+02,3.230965553165447659e+02,9.675611531880760197e+01,9.074635105228479404e+01
1.600000000000000033e-01,4.249620038416828152e+02,5.666018032901071138e+02,1.094627712550487644e+02,1.102713719474472640e+02
1.666666666666666852e-01,6.914224385459732503e+02,8.832655164056934609e+02,1.013470427267226199e+02,1.117883291194221158e+02
1.733333333333333393e-01,6.244308472198547406e+02,6.638821402967752192e+02,1.667763659186855705e+02,1.359493051747130892e+02
1.800000000000000211e-01,6.416150359535749885e+02,1.019651355469203736e+03,1.286430217952440103e+02,1.178277480099546892e+02
1.866666666666666752e-01,6.548470640619383403e+02,9.483955988016037963e+02,1.015774489087713448e+02,1.318699232302342637e+02
1.933333333333333570e-01,6.792691290257855599e+02,7.521711910333232254e+02,1.033817479962568200e+02,1.390447882383461433e+02
2.000000000000000111e-01,6.090061578767034689e+02,9.959146982421360690e+02,8.952636576835736548e+01,1.255066809124680560e+02
2.066666666666666929e-01,4.785572397090634240e+02,4.246450570641549120e+02,9.769598264663115117e+01,2.106619652780846934e+02
2.133333333333333470e-01,5.595248972650957739e+02,4.853180624677293622e+02,1.186822159341419933e+02,1.005107048650275345e+02
2.200000000000000011e-01,5.927022601339433550e+02,9.100572404244270501e+02,1.127912198720795942e+02,1.456347027020464111e+02
2.266666666666666829e-01,6.533925226556721100e+02,5.453467492857727166e+02,9.757484955870550891e+01,1.679230506600780473e+02
2.333333333333333370e-01,5.983160351521167968e+02,5.260012654833084298e+02,1.187853256856562467e+02,1.636750143093265137e+02
2.400000000000000189e-01,5.394731409269297728e+02,6.323395235998633552e+02,1.231633614119402722e+02,1.024726196202009731e+02
2.466666666666666730e-01,5.140554630909996376e+02,4.726603723666007113e+02,1.615302297311661448e+02,1.763322495975774302e+02
