# Coherence data file
# Number of spatial separations: 24
# Number of frequencies: 221
# Grid dimensions: 24 x 221
# Total data points: 5304
# Data format: spatial_separation frequency coh_u coh_v coh_w
# Columns: sep_idx freq_idx spatial_separation frequency coh_u coh_v coh_w

sep_idx freq_idx  spatial_sep    frequency        coh_u        coh_v        coh_w
      0       49 2.222222e+01 2.224240e-01 5.041178e-01 8.071761e-01 5.126764e-01
      0       50 2.222222e+01 2.269632e-01 4.638514e-01 7.854076e-01 5.113647e-01
      0       51 2.222222e+01 2.315025e-01 5.081470e-01 7.959773e-01 5.004662e-01
      0       52 2.222222e+01 2.360418e-01 5.249394e-01 7.627744e-01 5.176498e-01
      0       53 2.222222e+01 2.405810e-01 4.799037e-01 8.154506e-01 5.462357e-01
      0       54 2.222222e+01 2.451203e-01 5.049246e-01 8.000911e-01 4.895765e-01
      0       55 2.222222e+01 2.496596e-01 5.278062e-01 7.546338e-01 4.973215e-01
      0       56 2.222222e+01 2.541988e-01 4.403895e-01 7.720959e-01 4.782785e-01
      0       57 2.222222e+01 2.587381e-01 4.499753e-01 7.482665e-01 5.478894e-01
      0       58 2.222222e+01 2.632773e-01 4.248099e-01 7.373482e-01 5.124279e-01
      0       59 2.222222e+01 2.678166e-01 4.003445e-01 7.459722e-01 4.673080e-01
      0       60 2.222222e+01 2.723559e-01 3.982389e-01 7.671669e-01 4.696171e-01
      0       61 2.222222e+01 2.768951e-01 4.101143e-01 7.713001e-01 5.271529e-01
      0       62 2.222222e+01 2.814344e-01 4.609287e-01 7.281729e-01 5.401270e-01
      0       63 2.222222e+01 2.859737e-01 4.006999e-01 6.961477e-01 4.821721e-01
      0       64 2.222222e+01 2.905129e-01 3.800688e-01 7.460174e-01 4.619027e-01
      0       65 2.222222e+01 2.950522e-01 3.864993e-01 7.495457e-01 4.498635e-01
      0       66 2.222222e+01 2.995915e-01 4.432935e-01 7.573085e-01 4.465593e-01
      0       67 2.222222e+01 3.041307e-01 4.399536e-01 7.449256e-01 4.462305e-01
      0       68 2.222222e+01 3.086700e-01 3.606602e-01 7.118991e-01 4.906829e-01
      0       69 2.222222e+01 3.132093e-01 3.164384e-01 7.150340e-01 4.281806e-01
      0       70 2.222222e+01 3.177485e-01 3.659511e-01 6.970010e-01 4.547954e-01
      0       71 2.222222e+01 3.222878e-01 3.836390e-01 7.160920e-01 4.843666e-01
      0       72 2.222222e+01 3.268271e-01 3.299414e-01 6.941769e-01 4.323610e-01
      0       73 2.222222e+01 3.313663e-01 3.715727e-01 7.164183e-01 4.392292e-01
      0       74 2.222222e+01 3.359056e-01 3.451484e-01 6.965102e-01 4.200557e-01
      0       75 2.222222e+01 3.404448e-01 3.471894e-01 6.638940e-01 3.935596e-01
      0       76 2.222222e+01 3.449841e-01 3.574223e-01 6.484065e-01 4.059761e-01
      0       77 2.222222e+01 3.495234e-01 3.380969e-01 6.602177e-01 4.442742e-01
      0       78 2.222222e+01 3.540626e-01 3.095818e-01 6.982365e-01 4.106885e-01
      0       79 2.222222e+01 3.586019e-01 2.813580e-01 6.976409e-01 4.533450e-01
      0       80 2.222222e+01 3.631412e-01 2.730905e-01 6.742294e-01 3.581594e-01
      0       81 2.222222e+01 3.676804e-01 3.045065e-01 6.281804e-01 3.678868e-01
      0       82 2.222222e+01 3.722197e-01 2.906383e-01 6.747315e-01 4.115104e-01
      0       83 2.222222e+01 3.767590e-01 2.610532e-01 6.323421e-01 4.040117e-01
      0       84 2.222222e+01 3.812982e-01 2.387497e-01 6.549288e-01 3.848218e-01
      0       85 2.222222e+01 3.858375e-01 2.645472e-01 6.343007e-01 4.064757e-01
      0       86 2.222222e+01 3.903768e-01 2.925225e-01 6.679759e-01 3.875214e-01
      0       87 2.222222e+01 3.949160e-01 2.761328e-01 6.757269e-01 3.930608e-01
      0       88 2.222222e+01 3.994553e-01 2.744721e-01 6.856436e-01 4.206806e-01
      0       89 2.222222e+01 4.039946e-01 2.876100e-01 6.760253e-01 4.022039e-01
      0       90 2.222222e+01 4.085338e-01 3.022885e-01 6.461704e-01 4.376606e-01
      0       91 2.222222e+01 4.130731e-01 2.227867e-01 6.141434e-01 4.127522e-01
      0       92 2.222222e+01 4.176123e-01 1.897629e-01 5.893348e-01 4.159368e-01
      0       93 2.222222e+01 4.221516e-01 2.147857e-01 5.530665e-01 3.901594e-01
      0       94 2.222222e+01 4.266909e-01 2.367986e-01 5.786297e-01 3.424319e-01
      0       95 2.222222e+01 4.312301e-01 2.792190e-01 5.946793e-01 3.984689e-01
      0       96 2.222222e+01 4.357694e-01 2.597132e-01 5.962268e-01 3.909739e-01
      0       97 2.222222e+01 4.403087e-01 2.349330e-01 5.696885e-01 3.139485e-01
      0       98 2.222222e+01 4.448479e-01 2.553723e-01 5.993041e-01 3.124693e-01
      0       99 2.222222e+01 4.493872e-01 2.317315e-01 6.164721e-01 3.726035e-01
      0      100 2.222222e+01 4.539265e-01 2.204127e-01 6.388064e-01 3.884204e-01
      0      101 2.222222e+01 4.584657e-01 1.906138e-01 5.785079e-01 3.480783e-01
      0      102 2.222222e+01 4.630050e-01 2.462688e-01 5.307115e-01 3.925051e-01
      0      103 2.222222e+01 4.675443e-01 2.532957e-01 5.624321e-01 4.253745e-01
      0      104 2.222222e+01 4.720835e-01 2.096550e-01 5.849517e-01 3.591572e-01
      0      105 2.222222e+01 4.766228e-01 2.176958e-01 6.097280e-01 3.617789e-01
      0      106 2.222222e+01 4.811621e-01 2.464989e-01 5.331306e-01 3.717618e-01
      0      107 2.222222e+01 4.857013e-01 2.672219e-01 5.339548e-01 3.797201e-01
      0      108 2.222222e+01 4.902406e-01 2.083353e-01 4.974608e-01 3.015675e-01
      0      109 2.222222e+01 4.947798e-01 1.698572e-01 5.786021e-01 3.400502e-01
      0      110 2.222222e+01 4.993191e-01 2.046473e-01 5.604843e-01 3.141044e-01
      0      111 2.222222e+01 5.038584e-01 2.199316e-01 5.835490e-01 3.628573e-01
      0      112 2.222222e+01 5.083976e-01 1.939856e-01 6.391964e-01 3.860274e-01
      0      113 2.222222e+01 5.129369e-01 2.077384e-01 6.026240e-01 3.667421e-01
      0      114 2.222222e+01 5.174762e-01 2.071493e-01 5.415083e-01 3.637227e-01
      0      115 2.222222e+01 5.220154e-01 1.941482e-01 5.497415e-01 3.177391e-01
      0      116 2.222222e+01 5.265547e-01 1.779499e-01 5.835231e-01 3.247714e-01
      0      117 2.222222e+01 5.310940e-01 1.496681e-01 5.580617e-01 3.547982e-01
      0      118 2.222222e+01 5.356332e-01 1.637775e-01 5.723445e-01 3.970522e-01
      0      119 2.222222e+01 5.401725e-01 1.874840e-01 5.561940e-01 2.893291e-01
      0      120 2.222222e+01 5.447118e-01 1.411474e-01 5.840551e-01 3.115217e-01
      0      121 2.222222e+01 5.492510e-01 1.534182e-01 5.508921e-01 3.654501e-01
      0      122 2.222222e+01 5.537903e-01 1.561793e-01 4.831178e-01 3.182800e-01
      0      123 2.222222e+01 5.583296e-01 1.194543e-01 5.095125e-01 3.049039e-01
      0      124 2.222222e+01 5.628688e-01 1.442989e-01 5.375116e-01 2.732984e-01
      0      125 2.222222e+01 5.674081e-01 1.487061e-01 4.607714e-01 2.559121e-01
      0      126 2.222222e+01 5.719473e-01 1.091924e-01 4.439725e-01 2.635229e-01
      0      127 2.222222e+01 5.764866e-01 1.469943e-01 4.974559e-01 3.256045e-01
      0      128 2.222222e+01 5.810259e-01 1.555351e-01 5.046056e-01 3.047815e-01
      0      129 2.222222e+01 5.855651e-01 1.444998e-01 5.019595e-01 3.252371e-01
      0      130 2.222222e+01 5.901044e-01 1.338922e-01 5.444380e-01 3.176430e-01
      0      131 2.222222e+01 5.946437e-01 1.173505e-01 5.324639e-01 3.252147e-01
      0      132 2.222222e+01 5.991829e-01 1.196085e-01 4.573243e-01 3.043483e-01
      0      133 2.222222e+01 6.037222e-01 1.264312e-01 3.804696e-01 2.858157e-01
      0      134 2.222222e+01 6.082615e-01 1.241001e-01 4.851570e-01 3.199006e-01
      0      135 2.222222e+01 6.128007e-01 9.592269e-02 4.999033e-01 2.670731e-01
      0      136 2.222222e+01 6.173400e-01 8.327068e-02 5.106657e-01 2.494715e-01
      0      137 2.222222e+01 6.218793e-01 1.345745e-01 4.607223e-01 2.372530e-01
      0      138 2.222222e+01 6.264185e-01 1.465356e-01 4.442485e-01 3.217621e-01
      0      139 2.222222e+01 6.309578e-01 1.639523e-01 4.396550e-01 2.977324e-01
      0      140 2.222222e+01 6.354970e-01 9.325233e-02 4.477561e-01 2.586796e-01
      0      141 2.222222e+01 6.400363e-01 1.149584e-01 4.925815e-01 2.681100e-01
      0      142 2.222222e+01 6.445756e-01 1.471769e-01 4.942689e-01 2.694267e-01
      0      143 2.222222e+01 6.491148e-01 1.867205e-01 5.187799e-01 2.506211e-01
      0      144 2.222222e+01 6.536541e-01 1.446693e-01 4.479513e-01 2.578635e-01
      0      145 2.222222e+01 6.581934e-01 1.183738e-01 4.133405e-01 2.374022e-01
      0      146 2.222222e+01 6.627326e-01 1.297307e-01 4.323829e-01 2.504839e-01
      0      147 2.222222e+01 6.672719e-01 1.154907e-01 4.365015e-01 1.978509e-01
      0      148 2.222222e+01 6.718112e-01 1.100571e-01 4.500489e-01 2.182052e-01
      0      149 2.222222e+01 6.763504e-01 1.087269e-01 4.507402e-01 2.362539e-01
      0      150 2.222222e+01 6.808897e-01 9.746782e-02 4.616994e-01 3.023483e-01
      0      151 2.222222e+01 6.854290e-01 9.562919e-02 4.496923e-01 2.758022e-01
      0      152 2.222222e+01 6.899682e-01 1.057096e-01 3.942151e-01 1.977330e-01
      0      153 2.222222e+01 6.945075e-01 1.225099e-01 4.133324e-01 1.699032e-01
      0      154 2.222222e+01 6.990468e-01 1.312692e-01 4.343753e-01 1.918698e-01
      0      155 2.222222e+01 7.035860e-01 1.452467e-01 4.422774e-01 2.420728e-01
      0      156 2.222222e+01 7.081253e-01 1.091485e-01 4.121559e-01 2.428314e-01
      0      157 2.222222e+01 7.126645e-01 8.029349e-02 4.406732e-01 2.136849e-01
      0      158 2.222222e+01 7.172038e-01 4.037271e-02 5.068753e-01 2.048147e-01
      0      159 2.222222e+01 7.217431e-01 5.697662e-02 4.902877e-01 2.782003e-01
      0      160 2.222222e+01 7.262823e-01 1.101923e-01 3.908059e-01 2.791695e-01
      0      161 2.222222e+01 7.308216e-01 1.512062e-01 4.071037e-01 2.612756e-01
      0      162 2.222222e+01 7.353609e-01 1.052521e-01 4.146170e-01 2.318917e-01
      0      163 2.222222e+01 7.399001e-01 8.984332e-02 3.705682e-01 2.182136e-01
      0      164 2.222222e+01 7.444394e-01 9.655028e-02 2.784972e-01 2.181977e-01
      0      165 2.222222e+01 7.489787e-01 9.687708e-02 3.867546e-01 1.759889e-01
      0      166 2.222222e+01 7.535179e-01 7.615682e-02 3.929916e-01 2.407527e-01
      0      167 2.222222e+01 7.580572e-01 7.513539e-02 3.542966e-01 2.381421e-01
      0      168 2.222222e+01 7.625965e-01 1.075749e-01 3.531586e-01 2.063173e-01
      0      169 2.222222e+01 7.671357e-01 5.041522e-02 3.223511e-01 2.444904e-01
      0      170 2.222222e+01 7.716750e-01 4.345417e-02 3.672346e-01 2.357120e-01
      0      171 2.222222e+01 7.762143e-01 2.795136e-02 4.276900e-01 2.235277e-01
      0      172 2.222222e+01 7.807535e-01 4.310227e-02 4.065896e-01 2.377077e-01
      0      173 2.222222e+01 7.852928e-01 8.213634e-02 3.453005e-01 1.992366e-01
      0      174 2.222222e+01 7.898320e-01 9.104721e-02 3.781813e-01 2.002270e-01
      0      175 2.222222e+01 7.943713e-01 1.089851e-01 3.869138e-01 2.927614e-01
      0      176 2.222222e+01 7.989106e-01 5.840893e-02 3.661197e-01 2.340406e-01
      0      177 2.222222e+01 8.034498e-01 4.241365e-02 4.001069e-01 2.220389e-01
      0      178 2.222222e+01 8.079891e-01 4.179897e-02 3.510374e-01 2.106660e-01
      0      179 2.222222e+01 8.125284e-01 2.926771e-02 3.635344e-01 2.202362e-01
      0      180 2.222222e+01 8.170676e-01 2.942423e-02 3.555429e-01 2.317805e-01
      0      181 2.222222e+01 8.216069e-01 4.113550e-02 3.048327e-01 2.012321e-01
      0      182 2.222222e+01 8.261462e-01 8.247837e-02 3.330510e-01 1.438297e-01
      0      183 2.222222e+01 8.306854e-01 9.213517e-02 3.826403e-01 1.913674e-01
      0      184 2.222222e+01 8.352247e-01 6.067925e-02 3.377561e-01 2.274267e-01
      0      185 2.222222e+01 8.397640e-01 9.487751e-02 3.170834e-01 2.223821e-01
      0      186 2.222222e+01 8.443032e-01 5.946571e-02 3.216463e-01 2.323543e-01
      0      187 2.222222e+01 8.488425e-01 8.202213e-02 3.562317e-01 2.555315e-01
      0      188 2.222222e+01 8.533818e-01 6.598156e-02 3.528143e-01 1.967462e-01
      0      189 2.222222e+01 8.579210e-01 6.093504e-02 3.289088e-01 1.716778e-01
      0      190 2.222222e+01 8.624603e-01 4.040445e-02 2.713113e-01 1.502013e-01
      0      191 2.222222e+01 8.669995e-01 2.729921e-02 2.673784e-01 1.914724e-01
      0      192 2.222222e+01 8.715388e-01 2.260782e-02 3.515366e-01 2.465391e-01
      0      193 2.222222e+01 8.760781e-01 3.299336e-02 3.828810e-01 2.192858e-01
      0      194 2.222222e+01 8.806173e-01 8.635150e-02 3.581098e-01 1.891077e-01
      0      195 2.222222e+01 8.851566e-01 7.979363e-02 3.008394e-01 1.997916e-01
      0      196 2.222222e+01 8.896959e-01 6.340233e-02 3.393281e-01 1.916302e-01
      0      197 2.222222e+01 8.942351e-01 6.295755e-02 3.639763e-01 2.088760e-01
      0      198 2.222222e+01 8.987744e-01 4.096115e-02 3.369119e-01 1.928943e-01
      0      199 2.222222e+01 9.033137e-01 2.815020e-02 2.979179e-01 2.065631e-01
      0      200 2.222222e+01 9.078529e-01 2.716804e-02 2.074714e-01 1.873384e-01
      0      201 2.222222e+01 9.123922e-01 5.025187e-02 1.817482e-01 1.810747e-01
      0      202 2.222222e+01 9.169315e-01 6.373069e-02 2.560308e-01 1.824431e-01
      0      203 2.222222e+01 9.214707e-01 6.661080e-02 3.092513e-01 1.841003e-01
      0      204 2.222222e+01 9.260100e-01 3.195383e-02 2.618211e-01 2.162635e-01
      0      205 2.222222e+01 9.305493e-01 3.481715e-02 2.600628e-01 2.106599e-01
      0      206 2.222222e+01 9.350885e-01 1.128847e-02 2.893752e-01 1.877073e-01
      0      207 2.222222e+01 9.396278e-01 2.419296e-02 3.049985e-01 1.857027e-01
      0      208 2.222222e+01 9.441670e-01 5.758188e-02 2.547934e-01 1.779181e-01
      0      209 2.222222e+01 9.487063e-01 6.479214e-02 3.064407e-01 1.501530e-01
      0      210 2.222222e+01 9.532456e-01 4.482155e-02 2.982819e-01 1.366643e-01
      0      211 2.222222e+01 9.577848e-01 2.865169e-02 3.064122e-01 1.663535e-01
      0      212 2.222222e+01 9.623241e-01 2.078630e-02 2.918344e-01 1.296036e-01
      0      213 2.222222e+01 9.668634e-01 2.402528e-02 2.873724e-01 1.115202e-01
      0      214 2.222222e+01 9.714026e-01 2.853487e-02 2.924653e-01 1.831604e-01
      0      215 2.222222e+01 9.759419e-01 2.493932e-02 2.622679e-01 1.933733e-01
      0      216 2.222222e+01 9.804812e-01 1.103705e-02 2.496459e-01 1.409715e-01
      0      217 2.222222e+01 9.850204e-01 3.918200e-02 3.181094e-01 1.639998e-01
      0      218 2.222222e+01 9.895597e-01 4.818654e-02 2.227592e-01 1.799510e-01
      0      219 2.222222e+01 9.940990e-01 4.280321e-02 2.622971e-01 1.548850e-01
      0      220 2.222222e+01 9.986382e-01 2.017653e-02 2.684835e-01 1.220183e-01
      1        0 3.142697e+01 0.000000e+00 8.992341e-01 9.800392e-01 6.883667e-01
      1        1 3.142697e+01 4.539265e-03 9.040271e-01 9.823651e-01 6.447876e-01
      1        2 3.142697e+01 9.078529e-03 9.045702e-01 9.741782e-01 6.102358e-01
      1        3 3.142697e+01 1.361779e-02 8.653678e-01 9.652554e-01 5.733496e-01
      1        4 3.142697e+01 1.815706e-02 8.102373e-01 9.549889e-01 5.208820e-01
      1        5 3.142697e+01 2.269632e-02 7.890908e-01 9.532925e-01 5.550692e-01
      1        6 3.142697e+01 2.723559e-02 7.843274e-01 9.646441e-01 5.770259e-01
      1        7 3.142697e+01 3.177485e-02 7.410410e-01 9.484740e-01 5.270674e-01
      1        8 3.142697e+01 3.631412e-02 7.423856e-01 9.270783e-01 5.352681e-01
      1        9 3.142697e+01 4.085338e-02 7.382942e-01 9.325910e-01 5.465946e-01
      1       10 3.142697e+01 4.539265e-02 7.800369e-01 9.306697e-01 5.809660e-01
      1       11 3.142697e+01 4.993191e-02 7.235262e-01 9.162131e-01 5.267334e-01
      1       12 3.142697e+01 5.447118e-02 7.187314e-01 9.399309e-01 5.675838e-01
      1       13 3.142697e+01 5.901044e-02 6.859936e-01 9.222704e-01 5.366857e-01
      1       14 3.142697e+01 6.354970e-02 6.389718e-01 9.246932e-01 5.229475e-01
      1       15 3.142697e+01 6.808897e-02 6.542923e-01 9.075523e-01 4.819873e-01
      1       16 3.142697e+01 7.262823e-02 6.360768e-01 8.855154e-01 5.334471e-01
      1       17 3.142697e+01 7.716750e-02 6.176819e-01 8.723113e-01 5.539790e-01
      1       18 3.142697e+01 8.170676e-02 6.173382e-01 8.654408e-01 4.475711e-01
      1       19 3.142697e+01 8.624603e-02 6.537586e-01 9.063869e-01 4.941275e-01
      1       20 3.142697e+01 9.078529e-02 6.357002e-01 8.944488e-01 4.955697e-01
      1       21 3.142697e+01 9.532456e-02 5.684440e-01 8.840956e-01 4.355896e-01
      1       22 3.142697e+01 9.986382e-02 5.256435e-01 8.168152e-01 3.662952e-01
      1       23 3.142697e+01 1.044031e-01 5.431152e-01 8.072079e-01 4.057843e-01
      1       24 3.142697e+01 1.089424e-01 5.836912e-01 8.535313e-01 4.065216e-01
      1       25 3.142697e+01 1.134816e-01 5.619934e-01 8.149220e-01 4.371182e-01
      1       26 3.142697e+01 1.180209e-01 5.635482e-01 8.158392e-01 4.362975e-01
      1       27 3.142697e+01 1.225601e-01 5.586238e-01 8.453945e-01 4.341976e-01
      1       28 3.142697e+01 1.270994e-01 5.556419e-01 8.429068e-01 3.846443e-01
      1       29 3.142697e+01 1.316387e-01 5.056065e-01 8.132843e-01 3.334745e-01
      1       30 3.142697e+01 1.361779e-01 4.365593e-01 7.972095e-01 3.364781e-01
      1       31 3.142697e+01 1.407172e-01 4.908388e-01 8.250444e-01 3.536482e-01
      1       32 3.142697e+01 1.452565e-01 4.536974e-01 8.593088e-01 4.611891e-01
      1       33 3.142697e+01 1.497957e-01 3.921965e-01 8.233041e-01 4.770366e-01
      1       34 3.142697e+01 1.543350e-01 3.967341e-01 7.682333e-01 4.054145e-01
      1       35 3.142697e+01 1.588743e-01 4.655407e-01 7.576541e-01 3.958282e-01
      1       36 3.142697e+01 1.634135e-01 4.434283e-01 7.689411e-01 3.344279e-01
      1       37 3.142697e+01 1.679528e-01 4.071724e-01 7.644697e-01 3.483873e-01
      1       38 3.142697e+01 1.724921e-01 3.324811e-01 7.409360e-01 3.686816e-01
      1       39 3.142697e+01 1.770313e-01 4.076605e-01 7.516176e-01 3.983327e-01
      1       40 3.142697e+01 1.815706e-01 4.042815e-01 7.502520e-01 4.405506e-01
      1       41 3.142697e+01 1.861099e-01 3.805265e-01 6.749246e-01 4.081157e-01
      1       42 3.142697e+01 1.906491e-01 3.256611e-01 6.605215e-01 4.042617e-01
      1       43 3.142697e+01 1.951884e-01 2.731403e-01 7.284777e-01 3.834579e-01
      1       44 3.142697e+01 1.997276e-01 2.954673e-01 7.254190e-01 3.645123e-01
      1       45 3.142697e+01 2.042669e-01 3.272401e-01 7.141039e-01 3.133934e-01
      1       46 3.142697e+01 2.088062e-01 3.407832e-01 6.981471e-01 3.196026e-01
      1       47 3.142697e+01 2.133454e-01 2.947065e-01 6.348043e-01 2.866607e-01
      1       48 3.142697e+01 2.178847e-01 2.572026e-01 6.898692e-01 2.980201e-01
      1       49 3.142697e+01 2.224240e-01 2.857907e-01 7.166095e-01 3.146061e-01
      1       50 3.142697e+01 2.269632e-01 2.656800e-01 6.773779e-01 2.811991e-01
      1       51 3.142697e+01 2.315025e-01 2.902606e-01 6.671224e-01 2.883453e-01
      1       52 3.142697e+01 2.360418e-01 2.933355e-01 6.101666e-01 3.364231e-01
      1       53 3.142697e+01 2.405810e-01 2.672475e-01 7.012141e-01 3.509830e-01
      1       54 3.142697e+01 2.451203e-01 2.647364e-01 6.884590e-01 3.283762e-01
      1       55 3.142697e+01 2.496596e-01 2.946215e-01 6.391374e-01 3.242736e-01
      1       56 3.142697e+01 2.541988e-01 2.108592e-01 6.572791e-01 2.719621e-01
      1       57 3.142697e+01 2.587381e-01 2.395679e-01 6.220353e-01 3.414482e-01
      1       58 3.142697e+01 2.632773e-01 2.000721e-01 5.921159e-01 2.922494e-01
      1       59 3.142697e+01 2.678166e-01 1.768940e-01 6.125456e-01 2.655502e-01
      1       60 3.142697e+01 2.723559e-01 1.688110e-01 6.300710e-01 2.797274e-01
      1       61 3.142697e+01 2.768951e-01 2.064057e-01 6.272697e-01 3.129748e-01
      1       62 3.142697e+01 2.814344e-01 2.479402e-01 5.758871e-01 3.293997e-01
      1       63 3.142697e+01 2.859737e-01 2.239896e-01 5.380700e-01 3.047030e-01
      1       64 3.142697e+01 2.905129e-01 1.946069e-01 5.929838e-01 2.602398e-01
      1       65 3.142697e+01 2.950522e-01 1.637742e-01 5.885402e-01 2.383953e-01
      1       66 3.142697e+01 2.995915e-01 2.238692e-01 6.152027e-01 2.571113e-01
      1       67 3.142697e+01 3.041307e-01 2.227783e-01 6.173776e-01 2.722356e-01
      1       68 3.142697e+01 3.086700e-01 1.728227e-01 5.689260e-01 2.939080e-01
      1       69 3.142697e+01 3.132093e-01 1.330984e-01 5.631404e-01 2.250399e-01
      1       70 3.142697e+01 3.177485e-01 1.468850e-01 5.438678e-01 2.277679e-01
      1       71 3.142697e+01 3.222878e-01 1.563697e-01 5.732634e-01 3.107795e-01
      1       72 3.142697e+01 3.268271e-01 1.617639e-01 5.390088e-01 2.698229e-01
      1       73 3.142697e+01 3.313663e-01 1.897414e-01 5.771560e-01 2.530105e-01
      1       74 3.142697e+01 3.359056e-01 1.632511e-01 5.709420e-01 2.357551e-01
      1       75 3.142697e+01 3.404448e-01 1.790191e-01 5.196947e-01 2.236719e-01
      1       76 3.142697e+01 3.449841e-01 1.748099e-01 4.779597e-01 2.591699e-01
      1       77 3.142697e+01 3.495234e-01 1.730762e-01 5.146576e-01 3.017767e-01
      1       78 3.142697e+01 3.540626e-01 1.264749e-01 5.258312e-01 2.590586e-01
      1       79 3.142697e+01 3.586019e-01 1.069664e-01 4.954506e-01 2.802245e-01
      1       80 3.142697e+01 3.631412e-01 8.818342e-02 4.829562e-01 1.646540e-01
      1       81 3.142697e+01 3.676804e-01 1.343739e-01 4.678087e-01 1.697003e-01
      1       82 3.142697e+01 3.722197e-01 1.310215e-01 5.335742e-01 2.066034e-01
